id,sumodb_id,nsk_id,ring_name,current_rank,height,weight,total_wins,total_losses,total_matches,rank_group,age,win_rate,debut_year,tenure,ichimon
7522,10438,0,Hakushuzan,Retired,0.0,0.0,27,36,63,4,0,42.86,1954,5,Unaffilliated
2973,5772,0,Wakahokkai Gentaro,Retired,0.0,0.0,146,160,306,4,81,47.71,1959,7,Unaffilliated
6428,6679,0,Kakuryuasahi,Retired,178.5,111.0,26,23,49,4,53,53.06,1987,1,Isegahama
3683,381,0,Katsumayama Shuichi,Retired,177.0,113.5,223,211,434,4,46,51.38,1994,11,Nishonoseki
6560,7299,0,Otsuru,Retired,186.0,77.0,78,73,151,4,57,51.66,1983,4,Nishonoseki
2954,4235,0,Banryunada Kenzo,Retired,173.0,83.0,162,167,329,4,87,49.24,1953,12,Dewanoumi
7711,10220,0,Odagiri,Retired,0.0,0.0,35,37,72,4,0,48.61,1957,2,Unaffilliated
6531,7381,0,Onakajima,Retired,176.0,95.0,14,21,35,4,55,40.0,1985,1,Unaffilliated
8339,5495,0,Tochihisashi,Retired,0.0,0.0,29,20,49,4,81,59.18,1961,1,Dewanoumi
4302,7159,0,Kairiki Takahito,Retired,175.0,153.0,77,107,184,4,33,41.85,2007,5,Nishonoseki
6836,7510,0,Narushio,Retired,184.0,157.0,12,2,14,4,62,85.71,1983,1,Takasago
2829,8399,0,Tochitakara#,Retired,175.0,97.0,97,99,196,4,80,49.49,1963,5,Dewanoumi
7702,10835,0,Sachinoumi,Retired,0.0,0.0,7,9,16,4,0,43.75,1956,2,Unaffilliated
1852,8203,0,Daigakuyama,Retired,175.0,110.0,141,167,308,4,69,45.78,1969,8,Takasago
1303,6773,0,Taigiyama Tsuruji#,Retired,182.0,170.0,228,199,427,4,65,53.4,1974,10,Dewanoumi
2657,6843,0,Kato,Retired,173.0,130.5,134,117,251,4,79,53.39,1963,6,Unaffilliated
218,12889,1306,Dairaido,Sandanme,177.0,151.0,619,580,1199,3,44,51.63,1996,28,Nishonoseki
8755,11222,0,Yamanomoto,Retired,0.0,0.0,18,14,32,4,0,56.25,1959,1,Unaffilliated
8530,5601,0,Daishinyama#,Retired,0.0,0.0,5,2,7,4,0,71.43,1969,1,Unaffilliated
823,2376,0,Misuginada Masahiro#,Retired,180.5,96.0,120,125,245,4,63,48.98,1976,6,Unaffilliated
2128,5251,0,Chiyohikari Nobuharu,Retired,185.0,87.0,153,144,297,4,75,51.52,1967,7,Takasago
3728,865,0,Kasugao Katsumasa,Retired,184.0,150.0,464,452,916,4,47,50.66,1998,13,Unaffilliated
1508,2146,0,Buzan Susumu#,Retired,182.0,79.0,136,137,273,4,65,49.82,1975,7,Takasago
3392,11778,0,Haguroho Ryuji,Retired,171.5,126.5,149,106,255,4,31,58.43,2009,8,Dewanoumi
5067,320,0,Tominaga Ryutaro,Retired,180.7,101.5,164,158,322,4,48,50.93,1992,7,Dewanoumi
8147,11428,0,Tsuganishiki,Retired,0.0,0.0,89,86,175,4,81,50.86,1961,4,Dewanoumi
2849,8795,0,Mabuchi,Retired,174.0,82.0,8,20,28,4,73,28.57,1965,2,Nishonoseki
1764,4298,0,Ohashi,Retired,179.0,90.0,174,165,339,4,71,51.33,1969,8,Unaffilliated
6470,7205,0,Kumanishiki,Retired,0.0,0.0,39,46,85,4,0,45.88,1986,2,Takasago
8268,11325,0,Kitanoumi,Retired,0.0,0.0,69,58,127,4,80,54.33,1960,3,Dewanoumi
7260,7867,0,Kotononada,Retired,182.0,82.0,0,7,7,4,61,0.0,1980,1,Nishonoseki
850,7503,0,Iwanishiki Akio#,Retired,177.0,123.5,233,278,511,4,66,45.6,1973,12,Unaffilliated
5912,2468,0,Goshofuji Yukihiko,Retired,179.0,83.0,43,62,105,4,50,40.95,1993,2,Nishonoseki
4532,6935,0,Asayamashita Tomonori,Retired,181.0,68.0,4,10,14,4,37,28.57,2008,1,Takasago
8502,11647,0,Sakimura,Retired,0.0,0.0,19,18,37,4,0,51.35,1963,1,Unaffilliated
4810,2821,0,Uno Shohei,Retired,191.0,92.0,4,3,7,4,42,57.14,2002,0,Unaffilliated
6864,7727,0,Kiyohide#,Retired,171.0,99.0,16,19,35,4,58,45.71,1982,1,Isegahama
7509,5913,0,Takaoyama,Retired,0.0,0.0,68,72,140,4,0,48.57,1956,5,Takasago
5694,2649,0,Kotoshirafuji Kosuke,Retired,173.5,137.0,13,15,28,4,45,46.43,1995,1,Nishonoseki
7868,9049,0,Usui,Retired,0.0,0.0,0,1,1,4,0,0.0,1973,0,Unaffilliated
4426,1259,0,Daigoki Naoshi,Retired,174.5,99.9,165,173,338,4,37,48.82,2002,8,Nishonoseki
1646,6806,0,Ganryu# Mitsunari#,Retired,180.0,90.0,223,239,462,4,70,48.27,1967,12,Unaffilliated
4817,624,0,Shotsukasa Takashi,Retired,173.5,117.0,142,172,314,4,49,45.22,1993,8,Unaffilliated
5169,573,0,Daido Hisanori,Retired,179.0,117.5,80,96,176,4,46,45.45,1994,4,Unaffilliated
969,4109,0,Kotogatake Koichi,Retired,186.0,105.0,493,472,965,4,72,51.09,1967,17,Nishonoseki
1095,5050,0,Asahinada Haruichiro#,Retired,176.0,78.0,146,148,294,4,62,49.66,1980,7,Isegahama
1256,7744,0,Tamashuho#,Retired,180.0,100.0,135,155,290,4,67,46.55,1975,8,Nishonoseki
7641,10788,0,Wakanomine,Retired,0.0,0.0,7,9,16,4,0,43.75,1956,2,Unaffilliated
6356,1815,0,Ota,Retired,175.0,77.0,17,18,35,4,52,48.57,1988,1,Isegahama
5065,284,0,Chiyonomori Kazuhisa,Retired,179.0,123.5,144,141,285,4,50,50.53,1993,7,Takasago
2712,8754,0,Hakujinyama#,Retired,0.0,0.0,70,91,161,4,79,43.48,1963,4,Dewanoumi
783,7448,0,Wakatenzan Katsuhiro#,Retired,174.3,124.0,151,157,308,4,62,49.03,1978,8,Unaffilliated
8128,11384,0,Sekiguchi,Retired,0.0,0.0,100,103,203,4,84,49.26,1960,5,Nishonoseki
299,7124,2983,Kayatoiwa,Sandanme,176.0,103.5,337,347,684,3,33,49.27,2007,17,Nishonoseki
389,6772,0,Akatsuki Taro,Retired,178.5,144.6,312,322,634,4,35,49.21,2007,16,Nishonoseki
3207,6489,0,Bariki Shigenobu,Retired,182.0,105.5,223,184,407,4,38,54.79,2005,15,Nishonoseki
706,11862,0,Fukamiyama Tetsuya,Retired,180.0,152.0,243,233,476,4,30,51.05,2010,12,Dewanoumi
3043,5417,0,Kawasaki Yoshitsugu,Retired,0.0,0.0,75,63,138,4,82,54.35,1959,3,Dewanoumi
4536,2920,0,Takeuchiyama Takuya,Retired,170.0,95.5,109,113,222,4,37,49.1,2003,5,Unaffilliated
2984,5662,0,Kotochikugo Ryosuke#,Retired,0.0,0.0,97,89,186,4,82,52.15,1961,4,Nishonoseki
8805,11374,0,Sugawara,Retired,0.0,0.0,6,8,14,4,0,42.86,1960,0,Unaffilliated
6165,1337,0,Tochitsukasa Tetsuo,Retired,180.0,142.0,465,448,913,4,66,50.93,1981,11,Dewanoumi
6278,1856,0,Shofu,Retired,186.0,76.7,56,71,127,4,54,44.09,1987,3,Unaffilliated
3504,1050,0,Wakadaiki Tsuyoshi,Retired,184.0,129.0,35,42,77,4,40,45.45,2000,2,Unaffilliated
1510,6787,0,Raiko Mitsutoshi#,Retired,179.0,125.0,242,218,460,4,70,52.61,1969,11,Dewanoumi
4706,769,0,Kirinobori Tomoyasu,Retired,178.0,106.0,130,154,284,4,49,45.77,1997,8,Unaffilliated
2380,8645,0,Wakayutaka Shuken#,Retired,189.4,99.5,54,58,112,4,73,48.21,1966,4,Tokisuzake
8832,11089,0,Wakatsugaru,Retired,0.0,0.0,12,4,16,4,0,75.0,1958,0,Unaffilliated
835,6728,0,Kitanishiki Yukihiro#,Retired,175.4,73.0,59,67,126,4,64,46.83,1977,3,Unaffilliated
36,11784,3206,Myogiryu,Juryo,188.0,154.0,601,597,1198,2,34,50.17,2009,15,Dewanoumi
4812,1220,0,Azumaiwa Tsugunori,Retired,183.0,114.0,9,12,21,4,41,42.86,2001,1,Dewanoumi
6824,4996,0,Akimoto Hisao#,Retired,183.0,163.0,24,4,28,4,59,85.71,1984,1,Dewanoumi
8321,11293,0,Onobori,Retired,0.0,0.0,62,69,131,4,84,47.33,1959,3,Unaffilliated
5509,1935,0,Fuunji,Retired,171.7,104.5,34,58,92,4,51,36.96,1988,3,Unaffilliated
5875,2494,0,Chiba Masashi,Retired,170.0,81.4,58,51,109,4,47,53.21,1993,3,Nishonoseki
6561,7311,0,Kogajo Yuji#,Retired,176.0,93.0,70,98,168,4,57,41.67,1983,4,Isegahama
4493,11833,0,Seisho Shota,Retired,178.0,145.0,0,1,1,4,33,0.0,2010,0,Tokisuzake
5821,1808,0,Sakunoumi Koitaro,Retired,188.4,131.5,175,182,357,4,55,49.02,1987,8,Takasago
5437,1763,0,Amagifuji Ryuji#,Retired,180.0,132.0,217,203,420,4,52,51.67,1987,10,Nishonoseki
6717,7383,0,Hoshina,Retired,0.0,0.0,13,15,28,4,0,46.43,1986,1,Unaffilliated
3842,38,0,Toki Susumu,Retired,189.5,170.4,511,518,1029,4,50,49.66,1991,15,Takasago
3836,18,0,Takatoriki Tadashige,Retired,181.0,139.0,754,703,1457,4,57,51.75,1983,19,Dewanoumi
1412,1469,0,Yohoyama Shinjiro,Retired,173.0,150.0,342,330,672,4,64,50.89,1979,16,Unaffilliated
6874,1803,0,Hitachi,Retired,172.0,93.0,11,10,21,4,58,52.38,1982,1,Takasago
8837,5668,0,Ikishima# Keiji,Retired,0.0,0.0,7,1,8,4,0,87.5,1958,0,Nishonoseki
4844,1025,0,Ogawa Kazuo,Retired,184.0,106.0,19,17,36,4,44,52.78,2000,1,Nishonoseki
8785,11385,0,Sawada,Retired,0.0,0.0,8,6,14,4,0,57.14,1960,1,Unaffilliated
6910,5394,0,Numazukuni,Retired,174.0,86.0,0,1,1,4,61,0.0,1980,0,Isegahama
3513,744,0,Kaitanaka Jun,Retired,177.0,88.8,130,206,336,4,44,38.69,1996,8,Unaffilliated
5855,1567,0,Oshimayama Hiroshi#,Retired,182.0,129.5,230,215,445,4,61,51.69,1982,11,Unaffilliated
5189,234,0,Kotoasaki Taizo,Retired,176.0,127.0,340,337,677,4,60,50.22,1982,16,Nishonoseki
2206,6822,0,Ukunoshima,Retired,191.2,107.0,285,253,538,4,81,52.97,1960,13,Unaffilliated
3193,7121,0,Tokushinho Motohisa,Retired,192.0,214.0,382,373,755,4,40,50.6,2007,13,Dewanoumi
6716,7384,0,Terada,Retired,0.0,0.0,12,17,29,4,0,41.38,1986,1,Isegahama
3341,11722,0,Tokkoriki Kazuki,Retired,174.5,107.5,173,166,339,4,38,51.03,2008,10,Tokisuzake
930,6785,0,Shiunzan,Retired,180.0,105.0,224,196,420,4,69,53.33,1970,11,Dewanoumi
1438,7915,0,Tokitsukasa Iwataro#,Retired,173.0,104.0,23,33,56,4,62,41.07,1978,1,Tokisuzake
3146,12616,0,Shori Shori,Retired,178.0,130.0,10,4,14,4,23,71.43,2020,1,Dewanoumi
8328,11394,0,Takaya,Retired,0.0,0.0,67,59,126,4,80,53.17,1961,3,Nishonoseki
6496,7192,0,Kotoho Isao#,Retired,184.5,104.0,131,136,267,4,60,49.06,1981,7,Nishonoseki
4630,1107,0,Teramoto Hajime,Retired,171.0,102.5,7,15,22,4,44,31.82,2000,1,Unaffilliated
3344,7119,0,Tochinohama Daiki,Retired,186.0,153.0,229,174,403,4,35,56.82,2007,11,Dewanoumi
3828,116,0,Wakatsutomu Hiroki,Retired,172.0,159.5,275,243,518,4,51,53.09,1995,11,Unaffilliated
2994,5505,0,Azumayama,Retired,0.0,0.0,177,175,352,4,89,50.28,1955,11,Dewanoumi
5698,2226,0,Wakainaba Daiju,Retired,181.0,94.2,75,114,189,4,49,39.68,1991,4,Unaffilliated
3561,675,0,Fujinoshima Katsushi,Retired,183.0,123.0,136,151,287,4,44,47.39,1996,7,Isegahama
3773,1043,0,Misugimori Tomonao,Retired,174.0,77.0,49,49,98,4,40,50.0,2000,4,Unaffilliated
5035,1002,0,Nagayama Manabu,Retired,188.5,98.5,16,2,18,4,45,88.89,1999,1,Unaffilliated
6167,2203,0,Kotokogure Ayumi,Retired,194.0,95.0,18,24,42,4,49,42.86,1991,1,Nishonoseki
4849,342,0,Masuhisashi Yuki,Retired,183.0,123.0,200,192,392,4,50,51.02,1991,10,Unaffilliated
5830,2630,0,Kanazawa,Retired,175.0,125.0,11,13,24,4,45,45.83,1995,1,Dewanoumi
3578,714,0,Tochiakagi Toshio,Retired,183.5,100.0,122,130,252,4,45,48.41,1996,7,Dewanoumi
6677,5006,0,Musashifuji,Retired,180.5,79.0,44,61,105,4,56,41.9,1984,2,Dewanoumi
7897,9000,0,Okunomura,Retired,184.0,75.0,4,3,7,4,69,57.14,1971,1,Tokisuzake
3185,12520,0,Ryuga,Retired,179.0,136.0,16,26,42,4,25,38.1,2018,2,Takasago
2212,8991,0,Osawa,Retired,0.0,0.0,13,37,50,4,69,26.0,1971,1,Unaffilliated
275,12327,3718,Oshozan,Sandanme,168.0,123.0,164,153,317,3,24,51.74,2016,8,Nishonoseki
3793,1033,0,Katsuhata Shohei,Retired,174.0,122.3,99,94,193,4,43,51.3,2000,5,Isegahama
6664,7376,0,Tochinoshima,Retired,174.0,102.0,30,40,70,4,54,42.86,1985,2,Dewanoumi
6484,7229,0,Fukunomori,Retired,0.0,0.0,10,18,28,4,0,35.71,1987,1,Unaffilliated
6752,7625,0,Mutsuwaka Hiroshi,Retired,175.0,80.0,4,3,7,4,59,57.14,1984,0,Isegahama
614,12799,4190,Daitengu,Jonidan,177.0,93.0,28,35,63,3,20,44.44,2023,1,Nishonoseki
4583,6562,0,Morioka Yusuke,Retired,175.0,132.0,37,19,56,4,41,66.07,2005,2,Tokisuzake
4380,5984,0,Shirononami Nobuhiro,Retired,173.0,130.9,225,205,430,4,43,52.33,2004,7,Dewanoumi
5160,693,0,Miyakotenzan Kenichi,Retired,174.2,116.0,45,60,105,4,45,42.86,1996,3,Unaffilliated
5230,160,0,Tatsuhikari Kumagoro,Retired,192.0,190.0,391,356,747,4,55,52.34,1985,14,Dewanoumi
8035,5750,0,Morita,Retired,0.0,0.0,9,12,21,4,76,42.86,1965,2,Isegahama
4539,6948,0,Takaarashi,Retired,182.0,120.0,3,4,7,4,32,42.86,2008,0,Unaffilliated
3636,487,0,Danyu Kentaro,Retired,185.0,136.0,323,321,644,4,43,50.16,1996,15,Unaffilliated
1748,8059,0,Ookada,Retired,178.0,85.0,109,108,217,4,68,50.23,1972,5,Unaffilliated
7781,10995,0,Saito,Retired,0.0,0.0,30,64,94,4,0,31.91,1957,3,Unaffilliated
1192,5084,0,Moiwadake Yasuhito#,Retired,173.0,140.0,181,165,346,4,68,52.31,1971,9,Unaffilliated
4903,697,0,Onohikari Akihiro,Retired,181.6,134.0,69,79,148,4,42,46.62,1997,4,Nishonoseki
27,12239,3630,Hokutofuji,Maegashira,184.0,161.0,406,343,749,2,33,54.21,2015,9,Takasago
7090,7342,0,Yakumoryu,Retired,0.0,0.0,2,2,4,4,0,50.0,1986,0,Nishonoseki
6104,2486,0,Mukohama Kazushi,Retired,185.0,105.0,1,10,11,4,46,9.09,1993,0,Unaffilliated
4738,2922,0,Yamamuro Yudai,Retired,175.0,85.0,3,4,7,4,37,42.86,2003,0,Takasago
3270,9098,0,Sadanosato Gosuke,Retired,175.0,127.0,228,241,469,4,31,48.61,2008,11,Dewanoumi
3153,6530,0,Haruhikari Toshihiro,Retired,169.0,121.0,313,317,630,4,38,49.68,2005,15,Isegahama
7013,7556,0,Igoshi,Retired,178.0,115.0,7,7,14,4,57,50.0,1983,2,Unaffilliated
7593,10490,0,Owaki,Retired,0.0,0.0,36,52,88,4,0,40.91,1954,6,Unaffilliated
6480,1683,0,Mutsuminato Masaki#,Retired,180.2,160.0,141,132,273,4,58,51.65,1982,7,Isegahama
3474,1168,0,Asayamada Yuki,Retired,173.0,110.0,9,15,24,4,39,37.5,2001,3,Takasago
2923,5839,0,Echigonishiki Okihiro,Retired,0.0,0.0,37,26,63,4,78,58.73,1965,2,Dewanoumi
7308,8147,0,Kato,Retired,0.0,0.0,0,1,1,4,62,0.0,1977,1,Unaffilliated
5398,2739,0,Taketora Eiji,Retired,0.0,0.0,16,26,42,4,45,38.1,1996,1,Nishonoseki
7397,6894,0,Washigatani,Retired,0.0,0.0,87,75,162,4,0,53.7,1955,6,Unaffilliated
1713,8122,0,Asano,Retired,180.5,97.0,1,14,15,4,63,6.67,1977,0,Dewanoumi
753,7516,0,Hironosato,Retired,170.0,100.0,152,212,364,4,66,41.76,1975,9,Unaffilliated
5283,2655,0,Oyagyu Hisashi,Retired,174.6,109.5,54,51,105,4,44,51.43,1995,3,Nishonoseki
2121,5472,0,Akashinada,Retired,178.0,89.0,234,226,460,4,77,50.87,1963,11,Dewanoumi
3923,256,0,Kotohino Kazuyuki,Retired,177.0,138.0,239,223,462,4,46,51.73,1993,11,Nishonoseki
733,1492,0,Kusunosato Masatoshi#,Retired,189.0,139.0,361,360,721,4,61,50.07,1979,17,Dewanoumi
2287,8938,0,Hakutaizan#,Retired,170.0,74.0,40,44,84,4,72,47.62,1970,2,Tokisuzake
8451,11520,0,Tomitahana,Retired,0.0,0.0,58,68,126,4,0,46.03,1962,3,Unaffilliated
2004,5213,0,Hachirogata Setsuo,Retired,182.0,84.0,164,157,321,4,72,51.09,1967,8,Unaffilliated
8457,11619,0,Teruwaka,Retired,0.0,0.0,32,38,70,4,0,45.71,1963,2,Unaffilliated
4055,380,0,Higo Toshikazu,Retired,181.0,143.0,377,358,735,4,47,51.29,1993,18,Unaffilliated
7142,7806,0,Kotokurosawa,Retired,0.0,0.0,3,4,7,4,0,42.86,1984,1,Nishonoseki
2076,8262,0,Tatsuwaka,Retired,0.0,0.0,0,21,21,4,65,0.0,1974,1,Dewanoumi
8342,11055,0,Asanofuji,Retired,0.0,0.0,87,108,195,4,83,44.62,1958,4,Isegahama
5458,1615,0,Minatoiwa Naoki#,Retired,186.0,153.0,230,218,448,4,54,51.34,1986,11,Nishonoseki
5687,2730,0,Kubo Ryu,Retired,179.0,75.0,1,6,7,4,44,14.29,1996,1,Isegahama
1693,8001,0,Hashimoto,Retired,176.0,78.0,7,7,14,4,62,50.0,1978,0,Nishonoseki
1195,1348,0,Jingaku Takashi,Retired,188.0,142.0,499,538,1037,4,65,48.12,1977,14,Unaffilliated
8253,11130,0,Iozan,Retired,0.0,0.0,110,109,219,4,84,50.23,1958,5,Tokisuzake
6189,2361,0,Wakayamaguchi Noriyoshi,Retired,181.0,116.0,5,3,8,4,54,62.5,1992,0,Unaffilliated
6205,2183,0,Kumagai Mitsuharu,Retired,174.0,134.0,13,15,28,4,48,46.43,1991,1,Dewanoumi
3495,1133,0,Asasato Yu,Retired,173.0,77.0,23,26,49,4,42,46.94,2001,1,Takasago
7630,10800,0,Ebina,Retired,0.0,0.0,111,113,224,4,85,49.55,1956,7,Unaffilliated
840,4988,0,Naruyama Akihide#,Retired,178.0,133.0,196,165,361,4,61,54.29,1978,9,Dewanoumi
2659,5141,0,Ichinoumi Tadashi#,Retired,177.0,96.4,200,206,406,4,82,49.26,1959,9,Dewanoumi
6586,4990,0,Ikedayama,Retired,178.0,95.0,110,137,247,4,59,44.53,1981,7,Dewanoumi
5178,500,0,Asahio Takeshi,Retired,183.0,132.0,83,67,150,4,46,55.33,1994,5,Isegahama
5137,267,0,Ryutenzan Kenji,Retired,187.0,134.0,81,65,146,4,48,55.48,1995,4,Unaffilliated
5579,1575,0,Kototoyonaga Jiro#,Retired,181.3,128.0,182,167,349,4,54,52.15,1986,8,Nishonoseki
1394,3928,0,Futatsuryu Tokuyoshi,Retired,185.0,108.0,104,151,255,4,94,40.78,1947,14,Tokisuzake
2164,8867,0,Otakayama,Retired,178.0,115.0,92,81,173,4,78,53.18,1969,4,Dewanoumi
6712,7238,0,Horie,Retired,0.0,0.0,16,22,38,4,0,42.11,1986,5,Isegahama
3406,12079,0,Takenoumi Kosei,Retired,182.0,107.4,62,71,133,4,26,46.62,2013,4,Dewanoumi
4950,881,0,Wakashoho Yoshihisa,Retired,180.0,102.0,22,20,42,4,44,52.38,1999,1,Unaffilliated
327,6538,2834,Shosei,Banzuke-gai,166.0,123.0,388,371,759,5,38,51.12,2005,19,Dewanoumi
5977,2604,0,Tsuruwakamatsu Tsuyoshi,Retired,178.0,75.0,5,2,7,4,48,71.43,1994,0,Unaffilliated
595,677,1691,Itakozakura,Jonokuchi,178.0,139.5,515,734,1249,3,46,41.23,1994,30,Dewanoumi
1274,6657,0,Kiyonosato Shoichi#,Retired,188.0,89.0,123,129,252,4,68,48.81,1974,6,Unaffilliated
1253,7352,0,Shoryu Akihiro#,Retired,178.0,100.0,107,163,270,4,63,39.63,1980,6,Unaffilliated
6090,2220,0,Kyokushinzan Nobunaga,Retired,173.0,99.0,27,38,65,4,49,41.54,1991,2,Isegahama
6014,2585,0,Asaogawara Kenichi,Retired,175.0,121.0,5,9,14,4,46,35.71,1994,0,Unaffilliated
3312,12492,0,Iguchi Takahiro,Retired,174.0,110.0,10,11,21,4,22,47.62,2018,1,Dewanoumi
4771,2843,0,Asafunatsu Yoshio,Retired,173.0,130.0,5,9,14,4,40,35.71,2003,1,Takasago
1504,4060,0,Tochiisami Yoshiharu,Retired,176.0,109.0,607,590,1197,4,77,50.71,1963,16,Dewanoumi
7566,10764,0,Ayamidori,Retired,0.0,0.0,63,77,140,4,0,45.0,1956,5,Unaffilliated
4416,6019,0,Hinohikari Kazu,Retired,173.0,104.4,105,161,266,4,36,39.47,2004,6,Tokisuzake
4088,6568,0,Yotsugamine Koki,Retired,170.0,112.0,205,189,394,4,36,52.03,2005,11,Unaffilliated
5492,2100,0,Sakamoto Shinya,Retired,172.0,109.5,29,34,63,4,50,46.03,1990,2,Nishonoseki
6911,6907,0,Isonohana,Retired,0.0,0.0,46,50,96,4,0,47.92,1954,6,Unaffilliated
1496,7462,0,Dewanonada Koji#,Retired,179.1,120.0,192,219,411,4,64,46.72,1976,10,Dewanoumi
4843,1172,0,Kyotenyu Ichiro,Retired,184.0,111.0,1,5,6,4,40,16.67,2001,0,Unaffilliated
3005,5512,0,Matsuo Kazuyoshi#,Retired,0.0,0.0,125,126,251,4,84,49.8,1959,6,Nishonoseki
8180,11629,0,Nagato,Retired,0.0,0.0,41,57,98,4,0,41.84,1963,3,Unaffilliated
6344,1519,0,Tachibana Hideki#,Retired,176.5,93.0,135,131,266,4,57,50.75,1983,6,Unaffilliated
7789,11007,0,Chiyonishiki,Retired,0.0,0.0,69,71,140,4,0,49.29,1957,4,Unaffilliated
737,7818,0,Wakashiho Yoshiaki#,Retired,177.0,110.0,28,28,56,4,63,50.0,1978,3,Nishonoseki
4160,12065,0,Asatodoroki Daisuke,Retired,189.0,157.5,39,38,77,4,31,50.65,2013,2,Takasago
3655,325,0,Tanno Akihiro,Retired,173.0,170.0,461,484,945,4,49,48.78,1991,23,Dewanoumi
4001,602,0,Hokuyuho Kohei,Retired,176.8,115.5,190,195,385,4,47,49.35,1993,9,Unaffilliated
3628,596,0,Maenishiki Yuichiro,Retired,184.5,137.0,108,109,217,4,43,49.77,1997,6,Nishonoseki
6391,2026,0,Takasuzu Katsutoshi,Retired,174.0,102.0,6,10,16,4,50,37.5,1989,0,Unaffilliated
8825,11071,0,Utsunomiya,Retired,0.0,0.0,8,8,16,4,0,50.0,1958,1,Unaffilliated
4455,11748,0,Uchida Riki,Retired,184.0,129.8,14,15,29,4,34,48.28,2009,1,Takasago
1202,4324,0,Genkaiho Kazuhisa,Retired,177.0,187.0,211,170,381,4,64,55.38,1977,9,Nishonoseki
5962,2153,0,Fujioka Kimitoshi,Retired,172.0,133.5,62,80,142,4,52,43.66,1990,4,Unaffilliated
1305,4304,0,Kitanohana Yoshiyasu,Retired,180.0,96.0,256,230,486,4,74,52.67,1969,11,Dewanoumi
7825,11041,0,Wakanoiwa,Retired,0.0,0.0,27,34,61,4,0,44.26,1958,1,Unaffilliated
8032,11566,0,Kanamori,Retired,0.0,0.0,72,89,161,4,0,44.72,1962,4,Unaffilliated
8741,11350,0,Shionohana,Retired,0.0,0.0,24,25,49,4,0,48.98,1960,1,Unaffilliated
542,399,1451,Terunosato,Jonidan,178.0,150.2,588,667,1255,3,46,46.85,1993,31,Nishonoseki
1149,5848,0,Toyoisami Hidenori#,Retired,177.0,100.0,179,191,370,4,68,48.38,1971,9,Tokisuzake
8296,11256,0,Maedaiwa,Retired,0.0,0.0,78,89,167,4,81,46.71,1959,4,Takasago
8637,11148,0,Hanamidori,Retired,0.0,0.0,33,46,79,4,0,41.77,1958,2,Unaffilliated
3450,5670,0,Hayatozakura Tatsunari,Retired,168.0,80.6,144,212,356,4,35,40.45,2007,9,Dewanoumi
8826,11145,0,Suzunoki,Retired,0.0,0.0,3,5,8,4,0,37.5,1958,1,Unaffilliated
1243,5072,0,Kotokongo Shinji#,Retired,172.5,92.0,90,71,161,4,60,55.9,1979,5,Nishonoseki
41,12453,3844,Oho,Maegashira,191.0,176.0,241,193,434,2,34,55.53,2018,6,Nishonoseki
5868,1602,0,Wakakiyama Juichi#,Retired,183.0,122.0,240,217,457,4,57,52.52,1983,12,Dewanoumi
3029,4207,0,Makotoyama#,Retired,173.0,83.0,110,131,241,4,87,45.64,1954,8,Dewanoumi
8690,11236,0,Shachinokuni,Retired,0.0,0.0,32,51,83,4,0,38.55,1959,2,Unaffilliated
4276,9094,0,Azumashu Takahiro,Retired,180.0,94.0,71,109,180,4,32,39.44,2008,5,Dewanoumi
4273,11876,0,Mihara Jin,Retired,173.0,113.5,39,60,99,4,30,39.39,2010,3,Takasago
1453,7898,0,Minenosawa Ken#,Retired,173.0,105.0,161,164,325,4,68,49.54,1972,8,Unaffilliated
695,12287,0,Shunpo Riku,Retired,170.0,103.0,98,133,231,4,24,42.42,2016,6,Nishonoseki
5225,346,0,Kotohyoga Mitsugu,Retired,174.0,101.0,119,109,228,4,47,52.19,1993,6,Nishonoseki
2434,8662,0,Tamaminato,Retired,178.0,75.0,62,78,140,4,74,44.29,1967,4,Nishonoseki
8779,11107,0,Ehimeiwa,Retired,0.0,0.0,8,16,24,4,0,33.33,1958,1,Unaffilliated
5263,817,0,Kainofuji Shinobu,Retired,174.0,90.0,8,13,21,4,44,38.1,1998,0,Unaffilliated
936,5099,0,Tamaonami Itto,Retired,184.0,130.0,263,235,498,4,73,52.81,1969,12,Nishonoseki
833,7433,0,Oshiryu Hideki#,Retired,173.5,107.0,167,155,322,4,62,51.86,1978,8,Nishonoseki
4346,6443,0,Yamato,Retired,181.0,108.3,137,143,280,4,40,48.93,2004,7,Nishonoseki
1712,8058,0,Muraguchiyama,Retired,173.2,89.0,1,6,7,4,63,14.29,1977,0,Unaffilliated
2367,8910,0,Notonishiki,Retired,171.0,75.0,33,44,77,4,71,42.86,1969,2,Unaffilliated
1557,7667,0,Yoshinobori,Retired,180.0,118.0,25,24,49,4,61,51.02,1979,1,Unaffilliated
3945,1174,0,Fujitayama Tsuyoshi,Retired,174.5,103.2,72,79,151,4,38,47.68,2001,4,Unaffilliated
6641,7259,0,Mutsuyamato,Retired,176.0,100.0,113,104,217,4,62,52.07,1981,6,Isegahama
4434,11790,0,Hisasengan Takahiro,Retired,162.0,65.8,10,32,42,4,32,23.81,2009,1,Nishonoseki
2468,3979,0,Aonosato Sakari,Retired,182.0,120.0,465,516,981,4,89,47.4,1953,16,Tokisuzake
4060,128,0,Nishikikaze Shingo,Retired,179.0,149.0,461,449,910,4,46,50.66,1993,22,Unaffilliated
